ens member,ϕ0,ϕ1,ϕ2,ϕ3,ϕ4,var
505,-0.041675795441621616,0.46473948666767395,0.15126479342007274,0.07117907559168622,0.10327340344710824,0.5281587531418932
506,-0.026600848088359243,0.2127779605532003,0.28906075558969135,0.10109396418939826,0.021883587184562268,0.7668707317220537
507,-0.06873283174900037,0.233063279521657,0.34315732490021056,0.029083900369533452,0.07338765391269389,0.7026241276648267
508,0.009376875392337548,0.6755127347643325,0.1398958000318279,0.15234433416065757,0.0003088043944872309,0.09425343377579105
509,-0.10327265465999234,0.3003688392506968,0.26509713424151804,0.16010956351489622,0.013790075331914921,0.6201045722261542
510,0.05480945724000166,0.2987368207140461,0.403782181383072,0.005889819035167788,0.14149163778250776,0.43960740819572924
511,0.022157558299864235,0.43675221305519013,0.1794072717871806,0.09309641360558568,0.0369874095188221,0.5782398907669969
512,-0.06166790236074574,0.17710438525833333,0.25709456917332546,0.0849126266521695,0.15187536959645673,0.7595460144455882
513,-0.02439907616820291,0.23423580606622782,0.3587207878826788,0.11794967356712954,0.00627521383602801,0.6472697148896703
514,0.05642564384233797,0.2979051463675448,0.18152117119062566,0.07734227698169224,0.06994209598055047,0.7696122071625746
515,-0.09234590890625931,0.4630765205701038,0.22532866434468923,0.0489818179905092,0.0885994895794842,0.45049490499663486
516,0.011610227716071227,0.42607707369227105,0.2703132196763136,-0.018496828885522145,0.08479969128437438,0.5546799736877269
517,-0.011592458703364962,0.28738539591226825,0.2542688864772693,0.10134211252020223,0.06117934849342027,0.6841079924286695
518,0.09446187344586887,0.43669682137172244,0.23702255783634443,0.09203080811475865,0.008615325820655204,0.5310902300100361
519,0.022466788456494895,0.35605620326103143,0.3573959498389955,0.05026933099528715,-0.033063863443831595,0.5805249057953904
520,-0.08501894002942813,0.40737272970284516,0.46943610005769537,-0.09100767137008842,0.12622744292377616,0.2548958623959198
521,-0.09222587018571067,0.33140818863238025,0.18845047005424542,0.09143143310840966,0.12284485817955754,0.655985537060782
522,0.08319139095541402,0.45637447183573937,0.17918124855440035,0.0763729903786905,0.07645236096825885,0.5274700918383732
523,-0.03021544661329418,0.32908460921206,0.26981401378648395,0.05020089272927522,0.02068712920941504,0.6916531345294374
524,0.03148813725359706,0.37462630218843507,0.3522322217142115,0.039699390088276075,0.05177267314424651,0.4575751708942299
525,0.0006347760163905547,0.40702179729966664,0.25988077306029106,0.20490777913117972,-0.06429120690308963,0.47318148331731136
526,0.06131760420553103,0.2795635101613417,0.2991465222643327,0.12174773510106796,0.035134965428450925,0.6370274967958436
527,0.021799328904213915,0.5659619651791024,0.14147834417649388,0.006316577302756662,-0.006452746257154419,0.554953793898001
528,0.05986434066613817,0.30722843535009753,0.24814864437224216,0.13580378513397548,0.05565587281448282,0.623005906112097
529,0.03148813725359706,0.37462630218843507,0.3522322217142115,0.039699390088276075,0.05177267314424651,0.4575751708942299
530,-0.07765867201318293,0.42573001552516004,0.1487025462378193,0.027255157924925815,0.03931787675176189,0.6984963029949857
531,0.07825986771736068,0.5186082004108864,0.10044798758519613,0.08456061945709341,0.049061214180413176,0.5543030057908143
532,-0.03595472624498474,0.39894643727837664,0.18445862985201758,0.04578086344840303,0.07565895800320596,0.6546226032601589
533,-0.026930492043080553,0.4890871187859299,0.22973354946594177,0.1518802720679991,0.09658477763738464,0.11622415068196817
534,-0.026930492043080553,0.4890871187859299,0.22973354946594177,0.1518802720679991,0.09658477763738464,0.11622415068196817
535,0.05738488725163791,0.3612674150239236,0.18477782213332433,0.0533306153805443,0.1453972364995976,0.6333117298595119
536,0.024699565487597594,0.3398852560538628,0.23923405373918816,0.10062209309224326,0.08997504263332468,0.5895454602259446
537,0.11479525793708074,0.4926252603969725,0.13252937879902443,0.008032795998660195,0.1025496553893755,0.5941090290788869
538,-0.000986092749433213,0.28229654505685586,0.26854445185472325,0.12171228464352522,0.09291457478770096,0.6027629373075013
539,-0.13298624407815401,0.2998579745880088,0.34529045041530676,0.04736972624732136,0.05342374734587189,0.6095973161171666
540,-0.050350466139183994,0.36853989899801537,0.1697028637064793,0.03522749997784334,0.08682130299527349,0.7165060816861654
541,0.005605200820208667,0.4702445634844711,0.27578317965018156,0.05482140113996801,0.037628782732556994,0.41332072457662083
542,-0.04131290237259191,0.25828364048149766,0.23306612824828107,0.05734433248753177,0.0929766904631611,0.7621644623872076
543,-0.06175175022982142,0.18523361246504774,0.22569801792368582,0.14958353543797662,0.07710882306154229,0.7878761901590218
544,0.014209142878793239,0.2963838412570094,0.23386411299917062,0.09923933742266688,0.09337870775059146,0.6711027694871813
545,0.06326161352771989,0.23714660614300023,0.36628968660123795,0.004540011795386299,0.07529357747396742,0.6937819275618119
546,-0.13308815670424262,0.16768274861881569,0.2574788500017416,-0.01394290036347105,0.18020104048297356,0.8109061466811381
547,0.06425087277992407,0.5261455160765546,0.16343837788758223,0.03914515940016939,0.06533944955833135,0.4868217206663131
548,-0.031718276741925976,0.3361825277496594,0.17877051638422117,0.17962521817275748,0.055213027928164925,0.6215332387275734
549,0.06253135690740456,0.24575540224849454,0.29512988561668335,-0.03393055481154668,0.15048114180124136,0.7413662423837053
550,0.08003425531884796,0.2355177888504725,0.5664718656953185,-0.04017031071360978,0.13415489633266656,0.3175530607764686
551,0.015613878292886813,0.591450161513472,0.1959845766818929,-0.0959053025753174,0.18818190499668583,0.3311800586278896
552,-0.04208956868906744,0.33312869333600786,0.1535590519037217,0.09419572568527607,0.05936371256688976,0.7491834649569706
553,-0.005404796901158937,0.2710735700873527,0.31002197076834986,0.062030771939014344,0.1004006562412931,0.6351724166109195
554,0.06361126030395511,0.31897369967524974,0.22857136987245136,0.12800745113856876,-0.035500579775182714,0.7203631696278376
555,0.12151450796250145,0.29516345782684456,0.2788993962435763,0.07986221059471477,0.08332836916680278,0.6544815264834926
556,0.022008392419382395,0.3126553256093881,0.31762592202765905,0.10311242774914298,0.15677204216457896,0.3596948423353689
557,-0.020571229493684656,0.3198530959075289,0.24976488853650203,0.01817111610669636,-0.030754077743766588,0.7698617956383823
558,0.005629431639129829,0.25069377253814135,0.26991725868436034,0.030561276035018608,0.20288537113690713,0.6401604303091467
559,-0.01231758040303942,0.2658496710582136,0.2971696320273052,0.09533396550719901,0.14153863584393891,0.5592666398427515
560,0.012727323321824609,0.21424092069437684,0.3319288740802805,0.05911160307401555,0.06830619342554636,0.7142474777907268
561,0.024897945894485855,0.49851702689076216,0.09389483351562859,0.10241960661115718,0.10097484349719839,0.5150565241945896
562,0.05020394705978828,0.28521493522009894,0.23336266523771054,0.1441253600323608,0.05779692062354436,0.6679285383011112
563,-0.05311409491075434,0.35033117975237255,0.269132179484153,0.11702806352927954,0.04247943128793834,0.5634005234407925
564,-0.06743122304608541,0.3439679063702179,0.608059891002972,-0.09712795844783507,0.07820028679781142,0.19120421572773919
565,0.0031654717350444003,0.2788292115756794,0.12961676186418034,0.08096359609624354,0.11668511906707214,0.8057119062935092
566,0.09454997022291325,0.3065534203997845,0.2841454315084826,0.06902657436462963,0.06483806336576178,0.647700900087682
567,0.09703298635180167,0.5310554820138217,0.14571496885568927,0.05264546376614473,0.0926000007420779,0.45984508206271274
568,-0.02291939583851203,0.3110113263512327,0.29948166809823845,0.04094417234880585,0.07354865709764552,0.6428696493420707
569,-0.1073103108134981,0.3176740478782719,0.207066158760865,0.0831329765751816,0.05946707614157444,0.7213959642551471
570,-0.02284783682344452,0.21275129346097751,0.3325127044506135,0.03284292522822421,0.13451288026146638,0.6724168869100339
571,0.05939637892672445,0.43008695740016845,0.33330690277060854,-0.033135641100199495,0.09502692839590239,0.4429683131430725
572,-0.08241733497342785,0.562014497704612,0.17183808174823542,0.009453522606097121,0.04172572217630826,0.4755876596003223
573,0.0924306119376814,0.5762182889097188,0.19191785375198855,0.03878269814059012,0.03988782212907478,0.37612704348429843
574,-0.17647892142383545,0.4546626788918151,0.13751388596620806,0.11634944677628872,0.03220330473255357,0.6001731498159157
575,-0.10290882102884548,0.16980531268849114,0.40104385267614734,0.04937886713068512,0.09891517236551052,0.6521229426253927
576,0.08608304330670323,0.5211061970988956,0.12908725194242812,-0.016911870142562596,0.10955016822032411,0.5676597983641505
577,0.06619628964332543,0.5076389384726874,0.14801632836778625,0.018319380390437495,0.10204458640207446,0.5276864717425738
578,0.047223141892607005,0.1873032386383999,0.32353503834306346,0.12700669152001703,0.023973097944743234,0.7384124585316926
579,0.02930089712200453,0.2849669260129971,0.2338753405157399,0.07465103111661013,0.08899495104042396,0.7180645125152895
580,0.05859413326156848,0.5468337641870876,0.07937446106794355,0.024660457907553557,0.10249077970708145,0.5535581121897053
581,0.049925634025324184,0.2737981866818127,0.25424716917328954,0.1851689640735321,0.06482652437249276,0.5933321038143677
582,-0.025179676603200276,0.43130609363409406,0.13886167916400266,0.027602031094810343,0.11662356988514921,0.6378636759561276
583,0.10782191498025727,0.2606802274301818,0.22254631470315572,0.13223659328391263,0.015542532315315738,0.7532545384770574
584,0.05918651066543488,0.24377482599934677,0.36643832640922935,0.08889726134332102,0.0031661707731180213,0.6657617891470011
585,-0.015717198934444898,0.22080530971705467,0.2690967023369484,0.0891116870998792,0.058203752154233165,0.7622169365402729
586,0.02658026544961998,0.3061704975370073,0.42666014295421595,0.03728984695126921,0.03584012658308009,0.4942967547854446
587,-0.13421857143958743,0.2891337575245634,0.24763898589878466,0.11904759507566469,0.03967052215087397,0.6911503948615856
588,-0.08205326416438474,0.27202286187201424,0.2143325601061188,0.12086499863595472,0.14016653284512046,0.652890054085132
589,0.03256496293457576,0.3394950679535485,0.13784490783056805,0.07898210202000429,0.10989575678341823,0.7365688262019154
590,-0.1557462417569832,0.4754993368053238,0.12539740312320255,0.013325922515849915,0.09033871607661542,0.6259334171436458
591,0.02652877404748162,0.23449295950015978,0.49925071279500083,0.12459106800226488,-0.13681994228785702,0.5780019866302434
592,-0.13453110212653455,0.43344650559590814,0.15438695550162213,0.09740710676142873,0.056706344316468,0.6084152893926599
593,-0.054741682843789344,0.41196053942392424,0.3807334260388514,0.03629517108325513,0.001832926208773952,0.42024311974533207
594,0.023245551958089538,0.33695437117834554,0.26764438728985557,0.05594117268768117,0.12477655075965324,0.5688409693688773
595,0.03426806963889861,0.30217713751274056,0.32197548050200625,-0.030051977056702418,0.09120609279004765,0.6820415544774551
596,0.03702710131549025,0.2425872594729931,0.35415291054066333,0.033963300668072544,0.09991280958734025,0.6486066611763021
597,-0.08999023564585776,0.254986749256527,0.2586252686129869,0.09608783265988309,-0.003562919762576186,0.7740826932160191
598,-0.12378342935363162,0.2540692729491608,0.26733824481207347,0.08469238779899538,0.14108256961970997,0.6510569674405063
599,-0.08205326416438474,0.27202286187201424,0.2143325601061188,0.12086499863595472,0.14016653284512046,0.652890054085132
600,0.010312393362670527,0.3365206403271128,0.23453084835511256,0.05686284300469625,0.10961505599681999,0.6432483864411974
601,-0.1377663972025685,0.3829718314573175,0.295103426079436,0.04239361727446247,0.023692742679318,0.5833194469519629
602,-0.00844000807160603,0.29851737155224045,0.21392460174238304,0.04728114977769976,0.029732944577377247,0.7815011326575926
603,0.04376771429226252,0.5422239682215775,0.07937572808348674,-0.004165756622408828,0.08844404683120524,0.6010618168703062
604,0.07556377657195991,0.2620091878691166,0.2842072027478242,0.07145669724780083,0.08056417242114752,0.7004837375780818
605,-0.09446532672406206,0.7167834420105976,0.19809574501969954,-0.027118626409709752,0.049964344890701576,0.16001454424375017
606,-0.13408191956798116,0.40038923032740337,0.14863566197425304,0.08652819704129497,0.08064349022291858,0.6597137571828066
607,0.06024713611707562,0.2518743391012421,0.1811171256745751,0.09826693440437463,0.09412049141137209,0.7897784058373682
608,-0.10563942396341879,0.4383513388135956,0.15092272251863978,0.03438716144430888,0.15060568268772664,0.5742215603944952
609,-0.00575574347193643,0.33074880576229976,0.2174434823046497,0.08499487361055334,0.10272722350729055,0.6433600668557343
610,0.10944346005883983,0.5162305167827902,0.12976130068966582,0.012655722452620108,0.09914122935257112,0.5477988070866668
611,0.04837609591789904,0.2417189108826029,0.26285892587868337,0.1634913876874285,0.005339403509437103,0.7189257939157565
612,-0.0949535003518529,0.22567718235392767,0.2554305095623577,0.1938960090931648,0.062001712426565776,0.6518691643012695
613,-0.07042122238145461,0.27025170351762806,0.298165528428124,0.10887195367151943,0.06755590578600382,0.6196648419233416
614,-0.02560664332393005,0.22528978167487518,0.249193533788698,0.0589284702134965,0.12931915375311015,0.7493386342971836
615,0.05090824732562534,0.3312429426228583,0.2268841378014094,0.04950924095623444,0.11028261242003275,0.6691854315432866
616,0.010773981586698698,0.21223013867409635,0.3871998566278629,0.021269927021940208,0.12154031931595279,0.6301870665076305
617,-0.08518578997404659,0.256972471239525,0.43271186363463926,-0.015099627470218455,0.11346686282967776,0.542660339746198
618,-0.10589780777361883,0.4336847740075422,0.1611518125930037,0.019255602613111246,0.025101708538261665,0.6868600740768488
619,0.02545528827535014,0.23764702652151024,0.19656341668404048,0.1344412238480415,0.07563059817885803,0.766634570066454
620,-0.0019098180636839142,0.31698267818590126,0.28184420012117717,0.06552954893812935,0.0875462965251701,0.6155651578649923
621,0.07111994700667544,0.19814798290856264,0.3379953645138605,-0.09340392734441709,0.13292218382375276,0.7831176321666822
622,-0.027919767295552834,0.35452432614116364,0.31434860582334967,-0.0069899188778208155,0.07000838446520026,0.6052147359293056
623,-0.02058376829884433,0.318587238908061,0.3188765918050698,-0.07484464054871694,0.18275369259452948,0.6142951857756923
624,-0.04984168182964403,0.28716384704844883,0.21557951833701144,0.03655529784049592,0.11481226223784764,0.7495861126797009
625,0.0056878193427913485,0.26044680879201154,0.3762095666590082,-0.009705582108060396,0.09093187229903243,0.6533341768745156
626,-0.012392036638351379,0.625241927888625,0.17454238549356355,0.027812147712286277,0.07547871867464269,0.2523235497536636
627,0.07103405076222372,0.36214872856992586,0.21143357923257378,0.09341047411912598,-0.01141068488967738,0.6922368668244402
628,0.08689823638614808,0.2954307936659223,0.18898730202624361,0.07440068809177093,0.10027127051576139,0.7467921960461174
629,0.004710084487049335,0.3168410732828033,0.2761560522690948,0.03428536120828378,0.09410374597054597,0.6412267640010415
630,0.0819547304285025,0.2814842370271224,0.2791934455430458,0.04139555536607556,0.12911840237551658,0.6576343927391751
631,0.058538459119841464,0.21837330527318063,0.28016650288719397,0.10610061584336021,0.08998815102593358,0.71949476492219
632,0.07162062147266868,0.17992156659062375,0.2707527806286615,0.08789556731497254,0.05785935478235752,0.8103274872718967
633,0.03119667105732244,0.29373873769781333,0.27717499461566625,0.007347461447529062,0.02970966450233842,0.7520383136911724
634,-0.17999241264245505,0.29882795839775483,0.28177767248536884,0.12254706245509668,0.033478972535510576,0.624609991117846
635,-0.0022150689596804616,0.2840385674769524,0.357043316057748,0.09913360678846952,0.10926862721027393,0.44233376262357094
636,-0.025179676603200276,0.43130609363409406,0.13886167916400266,0.027602031094810343,0.11662356988514921,0.6378636759561276
637,-0.011762441604010727,0.29066215748521196,0.23427771763726357,0.12836256172614605,0.06511468767235133,0.6673551439302634
638,0.0589230704830522,0.4468204249494542,0.15500767582684172,0.041853227025335143,0.07818400177693213,0.6194866495767831
639,-0.03598081252572029,0.3941334360461627,0.43651706458922895,-0.08640240393486197,0.12876126021929651,0.35733343215526864
640,0.02989464853909055,0.34498932715044617,0.23417354203358762,0.07787198212686222,0.06628423549196975,0.6458243419106215
641,0.1036810567413543,0.5195759591551795,0.059389183652389314,0.0884771082077416,0.0900530214837716,0.5642005249390073
642,-0.055164047407396354,0.41247451074190344,0.158421578622573,0.04427524067932702,0.004159354174127223,0.7143692570246988
643,0.11098605741700611,0.44190999523009145,0.18527456964080447,0.05927072605490481,0.05535919450607975,0.5890475327689041
644,-0.06258898501822194,0.32980270885998997,0.24419602951591313,0.02551941910417676,0.026110886927610107,0.7363539240947441
645,0.05172824581961222,0.45126262818543655,0.10990386803777703,0.15420451954333472,0.10875259951352381,0.48723188539296103
646,0.01175090424292019,0.21905995852942475,0.25131675136835085,0.16599784664210482,0.10121380372848149,0.6697000956188404
647,-0.09090457309874214,0.39764652631062797,0.13845234615309246,0.046948418536386205,-0.0011160221877820054,0.7513695560402237
648,-0.02338796082221718,0.6642792105089879,0.0023760127960937762,0.12738223363242585,0.14892117356987286,0.18120242710462345
649,-0.06980991565391491,0.3455172083711591,0.2034067349806686,0.10168882088329176,0.11597419702214223,0.6009597757798193
650,-0.06815898999242383,0.2409343592757868,0.2265218795344143,0.05519338180375324,0.09659978627801859,0.7877442828898709
651,0.11608437480533337,0.31995598293597194,0.3186339586877491,0.09425088535138267,0.04093611565740821,0.575989782620848
652,0.05923815024896412,0.3391760844839796,0.3419849273286353,0.007550381392284297,0.07531635736983605,0.5692884838870402
653,-0.11534902003719096,0.4116191697247009,0.31030093797640285,0.051852189599949035,0.018659107288879324,0.4969173960654218
654,0.14657180700573733,0.5434429419815019,0.18555784582301912,0.016419186199184803,0.021409595524286628,0.5014749642910401
655,-0.01695682958926316,0.1895230791820987,0.14022949599829768,0.1834617527179179,0.14354259195202487,0.7889924805669273
656,0.07821994569174906,0.29963801639020254,0.2010277299048559,0.04924954899321259,0.13213895766598274,0.7198553848318769
657,0.07258947210301295,0.3807984772509455,0.17490442084770938,0.10835563740067222,0.011005297804542341,0.6819738116049546
658,0.030780373544846258,0.3370789905558306,0.27048796401415565,-0.02982882172730003,0.1269299665248825,0.6713089610733951
659,0.07442373221874393,0.427642751632468,0.1856216076617131,0.09415760154644884,0.05981761405135723,0.5603332678684846
660,0.05156829203373757,0.3679376803813925,0.29676617695674257,0.01447700253902666,0.09214019991130815,0.5634749916248268
661,-0.13583079688730235,0.32397479081134817,0.3062674077360404,0.11833865223291136,-0.023197512714046853,0.6187301680256849
662,0.01297480357612954,0.18403456242298752,0.3703827794590629,-0.0012371112488446534,0.041542198365677095,0.7687472164404509
663,0.07776990307526181,0.3396170381597822,0.2512495642445916,0.025764127645088754,0.1307349122609198,0.6303069410474073
664,-0.02216795535849897,0.19154695431837127,0.2879091510373938,0.08339299218663747,0.1334134220052609,0.71738592658171
665,0.04022078566368996,0.34471027806548044,0.17468700747021942,0.09817647132543249,0.054547729054951304,0.7103519899589168
666,-0.0035768217083362447,0.29433109004591607,0.3144554185881718,0.013112437844836292,0.21590307682112028,0.4902619071634964
667,0.007002701520075084,0.2096007909003419,0.36299058042921095,0.10301752349607438,0.03615824413857397,0.6616263306725744
668,0.06359067866079837,0.30451979588301764,0.33996998478147405,0.010832097084800494,0.07172175046458086,0.63103990425195
669,-0.045841815490834645,0.4426308035542058,0.21901604801457164,0.02759108192492982,0.0312116943997341,0.6034300775211487
670,0.10314774558722689,0.3248922739770583,0.22956264941442697,0.06791236670664287,0.07106754972701426,0.6935698351852364
671,-0.002621059678266116,0.28115594215834117,0.2900417713732379,0.05324276114732588,0.055187934587702915,0.688680778378742
672,-0.011426200761880483,0.2952437389683435,0.2967001488681495,0.10674144269679325,0.07610056521151363,0.5811126181582493
673,0.0035699944306064285,0.4763937801479368,0.30659461498618606,-0.05902469721482817,0.13052416215573528,0.3868842208017072
674,0.01966388187251599,0.27752017322392863,0.26811614993418054,0.011901130770361762,0.19614151311869285,0.643038242101177
675,-0.010710849705849504,0.21910127121864284,0.26607420425041217,0.13509772600429548,0.10576163584134472,0.6819711702414871
676,0.05152677072715303,0.06379779020206831,0.40149148890120656,0.004336539740844166,0.03398945937163808,0.817551869339326
677,0.07698334911252945,0.5454305621530822,0.10853981861833237,0.03123449223152281,0.11954398954995182,0.48314363007547406
678,-0.06861550286150196,0.4144353159515845,0.16232036616133766,0.16210407229292104,0.06282078519608847,0.5236137915928116
679,0.036233013566017824,0.44254942325510804,0.21730793461627979,0.008627744868874502,0.05268547546925397,0.5989833686557455
680,-0.07174635540650087,0.4967818549763092,0.24995402276435294,-0.054470529943734095,0.12897312975619754,0.43388910034727474
681,0.01232661663778228,0.25018144776574053,0.3889667091432723,-0.06506418531107723,0.1547440113160447,0.6376928099942202
682,0.05861446028449661,0.381998837137505,0.21343430229214488,0.03910225980665549,0.06120236060913647,0.661326758683529
683,0.04417987673397459,0.2773806645410367,0.2956541082158012,0.021339687349508436,0.119921038392334,0.6732138727207053
684,-0.05230622814046325,0.41479248216384584,0.15441656294739584,0.04649899856825839,0.08789123992734374,0.6566069687038382
685,-0.01085967614435494,0.23166714913951933,0.3730353999192996,0.04262890307911979,0.04830551771564918,0.6792735402562765
686,-0.0031786490178726083,0.24287840779503905,0.2435509719310873,0.20272815315345166,0.06896129093413143,0.6336273067317916
687,-0.1350577070093407,0.6201534927724632,0.11393263818252268,0.171091998660186,0.014131771114991453,0.2213979345890111
688,-0.018632158074422922,0.46050842305548234,0.2244580478672451,0.1341920422615369,-0.0059807301353065655,0.4550406356484337
689,0.0037505483349571517,0.5437500471876194,0.17784968657559924,0.10371350457472997,0.04822831788562147,0.3385559399643496
690,-0.0857088702823313,0.2117043514917928,0.3673089312859402,0.02103217432043238,0.18623316858943004,0.5851585806155094
691,0.04594718897014071,0.29394709126389956,0.23322103955864548,0.028296953370652887,0.10626087285194948,0.7335059659800509
692,-0.15455626103080747,0.39668636232076787,0.21726268716204625,0.04100540847184576,0.10416497947933921,0.5900684225422276
693,-0.09276342989615295,0.08048529012702614,0.3643125339293816,0.1289800838921708,0.1319755081730132,0.7025490383703228
694,-0.08324063268344077,0.39586986555901815,0.17517052765446312,0.06741054115810506,0.0037236187762284675,0.6980917244898435
695,-0.03544016098313361,0.28843815372568843,0.26510822342784707,0.15467195433257488,0.02468567594316187,0.6345487005058188
696,0.0051616774162068935,0.3387598999930242,0.3676398961410281,-0.04395825792286381,0.07624640321023705,0.5932364700916958
697,-0.09744142313002299,0.379574722549731,0.16225409827899734,0.14045586098815654,0.07601474108639476,0.6087394641574616
698,-0.07364484902842752,0.3010139554307722,0.2697214080822771,0.03274274433999457,0.0806127975409342,0.6954914562447492
699,-0.07522279552947932,0.3754896130060233,0.17369630467690103,0.02019528714615875,0.11896234147741136,0.6921426145037307
700,-0.03224795401872567,0.2815971989701769,0.3032521385824406,0.021821329702008955,0.061615958091749405,0.6989263739041072
701,0.08553010984601432,0.42451314660509104,0.12768372721483312,0.11705196134253265,0.06319644729538779,0.6249877723996138
702,0.03722062650677996,0.21757113907981215,0.2958283976747419,0.1028872612768384,0.08984111433220324,0.7033141136824153
703,0.10866889306166515,0.5963791475375042,0.1543608633355816,0.0655174863835576,0.07984537821838794,0.2684746084928021
704,0.026162436701805264,0.3717741086282929,0.2001483077619455,0.12064772586573216,0.06733175531703665,0.5949121751112458
705,-0.011527300894607809,0.3715295105010375,0.17447947417165582,0.05733595337719831,0.09105716391460525,0.6821955537800309
706,0.0492285800743915,0.2519014503935447,0.2571521534950713,0.06823071772192918,0.03325354374093301,0.7771764064836485
707,0.035753005378872944,0.5099780878688763,0.17564434021620737,-0.013916517667806006,0.08837215633096263,0.5375158576416721
708,0.08620547147187342,0.2604421695717892,0.23158349497521916,0.05699264370301931,0.12791682984858735,0.7218359201458681
709,-0.0648546990854838,0.2845967598999913,0.2164349398889595,0.05771260654587899,0.10109507400949326,0.7431256317637509
710,-0.10702387471206386,0.28244255603345314,0.30737750093322475,0.03988830362443064,0.061040898349886304,0.687113455168656
711,0.08343630031613065,0.2586604022583383,0.33283755804553944,0.05396259946611032,0.12325988599475675,0.5979375270288074
712,0.04566391115091109,0.27321618309592444,0.29317586461089373,0.07069345313658372,0.04830494620698136,0.6988089397120957
713,0.09266782127081767,0.2478165247954188,0.3064020763139151,0.05735361792848108,0.1007086203747043,0.6798288198706065
714,0.04582976260342139,0.5876008423413063,0.08400893563815415,0.033947781019263365,0.07089510132266655,0.49949496433219204
715,-0.0474361122484088,0.16266852576093013,0.28027336762504873,0.10663034160009566,0.057547015916827954,0.8016830112001588
716,0.0971781206261782,0.472343694049254,0.15958719000661734,0.07615735612142566,0.0533824535683714,0.5573475973142487
717,-0.04178248546197608,0.22668625306699997,0.257001491686914,0.0535387314911785,0.12383798259452848,0.7527438028891734
718,-0.027541001883833537,0.32608013164663563,0.26481450412324137,0.07532468966166792,0.11411172611944899,0.5771677357874238
719,0.08988447754069025,0.39036779518321646,0.18413911453093715,0.06942773654107331,0.01993880558900987,0.6878471693209307
720,0.09099261638072506,0.22878758319909656,0.3755439272957905,-0.02732886173462659,0.07770578202623601,0.7153746187392737
721,-0.09649920371445858,0.36447856874902024,0.26101210539432274,0.0870703328386499,0.10970404422355591,0.4985794407537849
722,0.018343726329542412,0.5253984116742847,0.11415376458266806,0.02083884635164826,0.13619965206261725,0.5007997311080238
723,-0.12240503315896194,0.45344527476785307,0.17710298134387115,0.11994676266005765,0.002204670993280121,0.5630969277183008
724,0.0596928739382441,0.47789722260996426,0.13370232060252876,0.0651035110041934,0.09377867909964699,0.5526327008306784
725,-0.06518317873154138,0.3468403853397539,0.25322544429108995,0.09468360563664427,0.05152201135936933,0.6095298515189549
726,-0.08435176485516795,0.3357459461647191,0.21191914925025124,0.09889621252512901,0.02165200879778897,0.7040665289646697
727,-0.0843848620493578,0.311390469591986,0.1803499185047404,0.039237820525091685,0.03085271304800798,0.7974651883313121
728,-0.054741682843789344,0.41196053942392424,0.3807334260388514,0.03629517108325513,0.001832926208773952,0.42024311974533207
729,-0.03224827143131212,0.1713660336533217,0.30136120991610926,0.20956461988315836,0.09708505738641719,0.6116615041696697
730,0.08324168399958722,0.5044449629263826,0.1279639032306861,0.00970601773327148,0.08994312038904338,0.5857669308701592
731,0.08393365892086069,0.32941019979136066,0.21076836156701403,0.14167305803693525,0.054342114129594735,0.6410062108422891
732,0.07728902628951029,0.2706231722781953,0.23556024635024123,0.14129163170804174,-0.015805051545330802,0.7444602008112692
733,0.09125409760907978,0.27197136601062055,0.23184936169762657,0.12632565326240638,-0.00938048582953166,0.7591334912564113
734,-0.09611419697350436,0.34013802703920143,0.26884486202259517,0.045836729647818326,0.07462034268687835,0.6269154859915497
735,0.0549265694305507,0.19165874977984848,0.2760302955334384,0.10879073692336107,0.06559879537260072,0.7653562734975573
736,0.042645370193191964,0.5022406268439514,0.19172902014581714,0.06412427278412887,0.06473159374134466,0.44238380009115974
737,-0.08856163333841509,0.41555560542572584,0.1526024671736193,0.09904192846793658,0.14615336124873654,0.5106717046541117
738,-0.12072157884786335,0.44312641724923996,0.29439193643822986,-0.033284519799212625,0.09607904257703091,0.49397912191031146
739,0.05278650698242633,0.35948365748460054,0.2840789105304991,0.08263903868108968,0.028024244721202126,0.5838714997482819
740,0.09320272850526327,0.39544397057199365,0.1480885316497137,0.07554218447786129,0.058860502446509186,0.6878227510900239
741,0.0971781206261782,0.472343694049254,0.15958719000661734,0.07615735612142566,0.0533824535683714,0.5573475973142487
742,-0.031042016226154916,0.30596385967407996,0.32229254118845635,0.05078632735304314,0.0329014545265161,0.6451684529173862
743,-0.1078845838350272,0.160241148866673,0.4619851637655181,0.08096033526103531,0.00360959441796305,0.6544705489770065
744,0.03795454502210041,0.2704464133518417,0.3286743452037893,0.07930471335302788,0.08296518010853082,0.6142930800312184
745,0.02803845766504352,0.30721195447869026,0.14138458737391527,0.2218862902061694,-0.002519304870802917,0.7102348602468896
746,0.003918884872758862,0.2749762438342495,0.2220162378845563,0.06826532949009127,0.09680371473177554,0.7411443664503635
747,-0.06424315192265037,0.22970245230017583,0.25218749478668706,0.09763986686247655,0.06039464052631236,0.7661434749538086
748,-0.04596317432562693,0.44538596715151246,0.22694962801524793,0.04829315329557201,0.07474633970858295,0.5103691266315424
749,0.0410413853896143,0.5604919324600119,0.1480358275569276,0.04718571096422996,0.06597228868074283,0.42380029845723577
750,0.049942330982674726,0.4354863874787517,0.15752047542019376,0.031453052341220374,0.13492606721292,0.5858861926214031
751,0.0063447885104952785,0.30082821730886294,0.325655139771281,0.07455961815920238,0.08321774734700581,0.5648925223062369
